id,cluster,date_announced,date_last_onset,category,status,state_id
12169,KLUSTER INDUSTRI DUA JALAN SEPULUH MIEL,2021-10-27,2021-12-20,workplace,active,11
12170,KLUSTER INDUSTRI DUA JALAN SEPULUH MIEL,2021-10-27,2021-12-20,workplace,active,1
12171,KLUSTER INDUSTRI PERSIARAN KEMAJUAN,2021-10-27,2021-12-24,workplace,active,11
12172,KLUSTER INDUSTRI PERSIARAN KEMAJUAN,2021-10-27,2021-12-24,workplace,active,1
12173,KLUSTER JALAN MARSOM,2021-10-28,2021-10-27,community,ended,11
12174,KLUSTER JALAN MARSOM,2021-10-28,2021-10-27,community,ended,1
12175,KLUSTER JALAN BESI,2021-10-28,2021-10-27,workplace,ended,15
12176,KLUSTER JALAN BESI,2021-10-28,2021-10-27,workplace,ended,1
12177,KLUSTER INDUSTRI JALAN TELOK MENGKUANG,2021-10-28,2021-10-30,workplace,ended,11
12178,KLUSTER INDUSTRI JALAN TELOK MENGKUANG,2021-10-28,2021-10-30,workplace,ended,1
12179,KLUSTER INDUSTRI BANANG JAYA,2021-10-28,2021-11-05,workplace,ended,2
12180,KLUSTER INDUSTRI BANANG JAYA,2021-10-28,2021-11-05,workplace,ended,1
12181,KLUSTER PAYA PASIR,2021-10-28,2021-11-08,workplace,ended,7
12182,KLUSTER PAYA PASIR,2021-10-28,2021-11-08,workplace,ended,1
12183,KLUSTER JALAN BATU GANTUNG,2021-10-28,2021-11-08,highRisk,ended,8
12184,KLUSTER JALAN BATU GANTUNG,2021-10-28,2021-11-08,highRisk,ended,1
12185,KLUSTER MERINDING 2,2021-10-28,2021-11-13,education,ended,16
12186,KLUSTER MERINDING 2,2021-10-28,2021-11-13,education,ended,1
12187,KLUSTER INDUSTRI JALAN KEMAJUAN BANGI 2,2021-10-28,2021-12-15,workplace,active,11
12188,KLUSTER INDUSTRI JALAN KEMAJUAN BANGI 2,2021-10-28,2021-12-15,workplace,active,1
12189,KLUSTER JALAN PERMATANG BENDAHARI,2021-10-29,2021-10-28,education,ended,8
12190,KLUSTER JALAN PERMATANG BENDAHARI,2021-10-29,2021-10-28,education,ended,1
12191,KLUSTER PARIT ENAM BELAS,2021-10-29,2021-10-28,community,ended,11
12192,KLUSTER PARIT ENAM BELAS,2021-10-29,2021-10-28,community,ended,1
12193,KLUSTER INDUSTRI PLO ENAM KULAI,2021-10-29,2021-10-29,workplace,ended,2
12194,KLUSTER INDUSTRI PLO ENAM KULAI,2021-10-29,2021-10-29,workplace,ended,1
12195,KLUSTER JALAN PARIT LAPAN,2021-10-29,2021-10-30,community,ended,11
12196,KLUSTER JALAN PARIT LAPAN,2021-10-29,2021-10-30,community,ended,1
12197,KLUSTER LOT 10 BENTONG,2021-10-29,2021-10-31,workplace,ended,7
12198,KLUSTER LOT 10 BENTONG,2021-10-29,2021-10-31,workplace,ended,1
12199,KLUSTER JALAN PAHLAWAN KLUANG,2021-10-29,2021-11-01,education,ended,2
12200,KLUSTER JALAN PAHLAWAN KLUANG,2021-10-29,2021-11-01,education,ended,1
12201,KLUSTER KM24 KOK LANAS,2021-10-29,2021-11-02,education,ended,4
12202,KLUSTER KM24 KOK LANAS,2021-10-29,2021-11-02,education,ended,1
12203,KLUSTER INDUSTRI JALAN 9/1,2021-10-29,2021-11-04,workplace,ended,11
12204,KLUSTER INDUSTRI JALAN 9/1,2021-10-29,2021-11-04,workplace,ended,1
12205,KLUSTER INDUSTRI TIONG,2021-10-29,2021-11-09,workplace,ended,2
12206,KLUSTER INDUSTRI TIONG,2021-10-29,2021-11-09,workplace,ended,6
12207,KLUSTER INDUSTRI TIONG,2021-10-29,2021-11-09,workplace,ended,1
12208,KLUSTER JALAN HANG TUAH JAYA,2021-10-29,2021-11-13,education,ended,5
12209,KLUSTER JALAN HANG TUAH JAYA,2021-10-29,2021-11-13,education,ended,1
12210,KLUSTER LEBUH MCNAIR,2021-10-29,2021-11-20,highRisk,ended,8
12211,KLUSTER LEBUH MCNAIR,2021-10-29,2021-11-20,highRisk,ended,1
12212,KLUSTER JALAN PUNCAK ISKANDAR,2021-10-30,2021-11-13,highRisk,ended,9
12213,KLUSTER JALAN PUNCAK ISKANDAR,2021-10-30,2021-11-13,highRisk,ended,1
12214,KLUSTER INDUSTRI BATU BERENDAM 2,2021-10-30,2021-12-23,workplace,active,5
12215,KLUSTER INDUSTRI BATU BERENDAM 2,2021-10-30,2021-12-23,workplace,active,1
12216,KLUSTER KAMPUNG PULAU PANJANG KEMUMIN,2021-10-31,2021-10-30,community,ended,4
12217,KLUSTER KAMPUNG PULAU PANJANG KEMUMIN,2021-10-31,2021-10-30,community,ended,1
12218,KLUSTER SERIGALA ULU,2021-10-31,2021-10-30,community,ended,11
12219,KLUSTER SERIGALA ULU,2021-10-31,2021-10-30,community,ended,1
12220,KLUSTER INDUSTRI JALAN BUDI SELATAN,2021-10-31,2021-10-31,workplace,ended,2
12221,KLUSTER INDUSTRI JALAN BUDI SELATAN,2021-10-31,2021-10-31,workplace,ended,1
12222,KLUSTER INDERA MAHKOTA LAPAN,2021-10-31,2021-11-05,education,ended,7
12223,KLUSTER INDERA MAHKOTA LAPAN,2021-10-31,2021-11-05,education,ended,1
12224,KLUSTER DESA SENA,2021-10-31,2021-11-08,education,ended,3
12225,KLUSTER DESA SENA,2021-10-31,2021-11-08,education,ended,8
12226,KLUSTER DESA SENA,2021-10-31,2021-11-08,education,ended,1
12227,KLUSTER JALAN BUKIT RASAH,2021-10-31,2021-11-10,education,ended,6
12228,KLUSTER JALAN BUKIT RASAH,2021-10-31,2021-11-10,education,ended,1
12229,KLUSTER KAMPUNG DUSUN RAJA,2021-11-01,2021-10-31,highRisk,ended,4
12230,KLUSTER KAMPUNG DUSUN RAJA,2021-11-01,2021-10-31,highRisk,ended,1
12231,KLUSTER TAPAK BINA LEBUHRAYA SETIAWANGSA 2,2021-11-01,2021-11-02,workplace,ended,15
12232,KLUSTER TAPAK BINA LEBUHRAYA SETIAWANGSA 2,2021-11-01,2021-11-02,workplace,ended,1
12233,KLUSTER INDUSTRI WAWASAN 10,2021-11-01,2021-11-04,workplace,ended,2
12234,KLUSTER INDUSTRI WAWASAN 10,2021-11-01,2021-11-04,workplace,ended,1
12235,KLUSTER JALAN BANK KUANTAN 2,2021-11-01,2021-11-05,workplace,ended,7
12236,KLUSTER JALAN BANK KUANTAN 2,2021-11-01,2021-11-05,workplace,ended,1
12237,KLUSTER KAMPUNG CHEROH,2021-11-01,2021-11-08,education,ended,7
12238,KLUSTER KAMPUNG CHEROH,2021-11-01,2021-11-08,education,ended,1
12239,KLUSTER CHENGAL LEMPONG,2021-11-02,2021-11-05,education,ended,7
12240,KLUSTER CHENGAL LEMPONG,2021-11-02,2021-11-05,education,ended,1
12241,KLUSTER JALAN TUANKU DUA,2021-11-02,2021-11-11,workplace,ended,15
12242,KLUSTER JALAN TUANKU DUA,2021-11-02,2021-11-11,workplace,ended,1
12243,KLUSTER INDUSTRI JALAN KPB SEMBILAN,2021-11-02,2021-11-11,workplace,ended,11
12244,KLUSTER INDUSTRI JALAN KPB SEMBILAN,2021-11-02,2021-11-11,workplace,ended,1
12245,KLUSTER PERMATANG SHAHBANDAR,2021-11-02,2021-11-12,community,ended,7
12246,KLUSTER PERMATANG SHAHBANDAR,2021-11-02,2021-11-12,community,ended,1
12247,KLUSTER TRIANG BERA,2021-11-02,2021-11-14,workplace,ended,7
12248,KLUSTER TRIANG BERA,2021-11-02,2021-11-14,workplace,ended,1
12249,KLUSTER JALAN PERDAGANGAN SATU,2021-11-03,2021-11-02,education,ended,7
12250,KLUSTER JALAN PERDAGANGAN SATU,2021-11-03,2021-11-02,education,ended,1
12251,KLUSTER TUMBALANG,2021-11-03,2021-11-03,community,ended,13
12252,KLUSTER TUMBALANG,2021-11-03,2021-11-03,community,ended,1
12253,KLUSTER JALAN MUTIARA TUJUH,2021-11-03,2021-11-05,workplace,ended,2
12254,KLUSTER JALAN MUTIARA TUJUH,2021-11-03,2021-11-05,workplace,ended,1
12255,KLUSTER PARIT 4A SUNGAI MANIK,2021-11-03,2021-11-07,religious,ended,9
12256,KLUSTER PARIT 4A SUNGAI MANIK,2021-11-03,2021-11-07,religious,ended,1
12257,KLUSTER JALAN PASAR SEGAMAT,2021-11-03,2021-11-07,workplace,ended,2
12258,KLUSTER JALAN PASAR SEGAMAT,2021-11-03,2021-11-07,workplace,ended,1
12259,KLUSTER DTI JALAN DUTA 2,2021-11-03,2021-11-07,detentionCentre,ended,11
12260,KLUSTER DTI JALAN DUTA 2,2021-11-03,2021-11-07,detentionCentre,ended,15
12261,KLUSTER DTI JALAN DUTA 2,2021-11-03,2021-11-07,detentionCentre,ended,1
12262,KLUSTER SAWIT JATI,2021-11-03,2021-11-23,workplace,ended,13
12263,KLUSTER SAWIT JATI,2021-11-03,2021-11-23,workplace,ended,1
12264,KLUSTER PERSIARAN ALAM 2,2021-11-04,2021-11-03,workplace,ended,15
12265,KLUSTER PERSIARAN ALAM 2,2021-11-04,2021-11-03,workplace,ended,1
12266,KLUSTER INDUSTRI JALAN TELUK BULOH,2021-11-04,2021-11-07,workplace,ended,2
12267,KLUSTER INDUSTRI JALAN TELUK BULOH,2021-11-04,2021-11-07,workplace,ended,1
12268,KLUSTER TAPAK BINA JALAN RUMBIA,2021-11-04,2021-11-16,workplace,ended,11
12269,KLUSTER TAPAK BINA JALAN RUMBIA,2021-11-04,2021-11-16,workplace,ended,1
12270,KLUSTER TEKIR,2021-11-04,2021-11-21,community,ended,6
12271,KLUSTER TEKIR,2021-11-04,2021-11-21,community,ended,1
12272,KLUSTER SAWIT BUKIT PUTERI,2021-11-04,2021-11-23,workplace,ended,7
12273,KLUSTER SAWIT BUKIT PUTERI,2021-11-04,2021-11-23,workplace,ended,1
12274,KLUSTER MUHIBBAH SUNGAI PAPAN,2021-11-05,2021-11-04,community,ended,2
12275,KLUSTER MUHIBBAH SUNGAI PAPAN,2021-11-05,2021-11-04,community,ended,1
12276,KLUSTER DAH 3/5 INDUSTRI SUNGAI PETANI 2,2021-11-05,2021-11-13,workplace,ended,3
12277,KLUSTER DAH 3/5 INDUSTRI SUNGAI PETANI 2,2021-11-05,2021-11-13,workplace,ended,1
12278,KLUSTER JALAN YAHYA 4,2021-11-05,2021-11-25,education,ended,15
12279,KLUSTER JALAN YAHYA 4,2021-11-05,2021-11-25,education,ended,1
12280,KLUSTER BATU LAPAN TANGKAK,2021-11-06,2021-11-10,workplace,ended,2
12281,KLUSTER BATU LAPAN TANGKAK,2021-11-06,2021-11-10,workplace,ended,1
12282,KLUSTER JALAN BUKIT AMAN,2021-11-06,2021-11-13,workplace,ended,11
12283,KLUSTER JALAN BUKIT AMAN,2021-11-06,2021-11-13,workplace,ended,15
12284,KLUSTER JALAN BUKIT AMAN,2021-11-06,2021-11-13,workplace,ended,17
12285,KLUSTER JALAN BUKIT AMAN,2021-11-06,2021-11-13,workplace,ended,1
12286,KLUSTER INDUSTRI BATU 22 IJOK,2021-11-06,2021-11-19,workplace,ended,11
12287,KLUSTER INDUSTRI BATU 22 IJOK,2021-11-06,2021-11-19,workplace,ended,1
12288,KLUSTER JALAN CEMPAKA MERSING,2021-11-07,2021-11-06,community,ended,2
12289,KLUSTER JALAN CEMPAKA MERSING,2021-11-07,2021-11-06,community,ended,1
12290,KLUSTER KAMPUNG JUBAKAR DARAT,2021-11-07,2021-11-06,community,ended,4
12291,KLUSTER KAMPUNG JUBAKAR DARAT,2021-11-07,2021-11-06,community,ended,1
12292,KLUSTER TAPAK BINA JALAN STATION KLUANG,2021-11-07,2021-11-11,workplace,ended,2
12293,KLUSTER TAPAK BINA JALAN STATION KLUANG,2021-11-07,2021-11-11,workplace,ended,1
12294,KLUSTER PARADISE GEORGETOWN,2021-11-07,2021-11-12,workplace,ended,8
12295,KLUSTER PARADISE GEORGETOWN,2021-11-07,2021-11-12,workplace,ended,1
12296,KLUSTER KARANAAN,2021-11-07,2021-11-13,community,ended,13
12297,KLUSTER KARANAAN,2021-11-07,2021-11-13,community,ended,1
12298,KLUSTER TERENDAK,2021-11-07,2021-11-23,workplace,ended,5
12299,KLUSTER TERENDAK,2021-11-07,2021-11-23,workplace,ended,1
12300,KLUSTER JALAN CHINCHIN,2021-11-07,2021-12-08,education,active,5
12301,KLUSTER JALAN CHINCHIN,2021-11-07,2021-12-08,education,active,1
12302,KLUSTER PERSIARAN UTAMA KULAI,2021-11-08,2021-11-08,workplace,ended,2
12303,KLUSTER PERSIARAN UTAMA KULAI,2021-11-08,2021-11-08,workplace,ended,1
12304,KLUSTER PUTRA SEBELAS,2021-11-08,2021-11-11,education,ended,15
12305,KLUSTER PUTRA SEBELAS,2021-11-08,2021-11-11,education,ended,17
12306,KLUSTER PUTRA SEBELAS,2021-11-08,2021-11-11,education,ended,1
12307,KLUSTER LINGKARAN BUDI,2021-11-08,2021-11-12,education,ended,15
12308,KLUSTER LINGKARAN BUDI,2021-11-08,2021-11-12,education,ended,1
12309,KLUSTER DAH BATU ENAM,2021-11-08,2021-11-13,workplace,ended,3
12310,KLUSTER DAH BATU ENAM,2021-11-08,2021-11-13,workplace,ended,1
12311,KLUSTER INDUSTRI BATU JONG,2021-11-08,2021-11-15,workplace,ended,4
12312,KLUSTER INDUSTRI BATU JONG,2021-11-08,2021-11-15,workplace,ended,1
12313,KLUSTER JALAN WARISAN INDAH,2021-11-08,2021-11-21,detentionCentre,ended,11
12314,KLUSTER JALAN WARISAN INDAH,2021-11-08,2021-11-21,detentionCentre,ended,1
12315,KLUSTER JALAN INDUSTRI SATU JELAPANG,2021-11-09,2021-11-08,workplace,ended,9
12316,KLUSTER JALAN INDUSTRI SATU JELAPANG,2021-11-09,2021-11-08,workplace,ended,1
12317,KLUSTER INDUSTRI TEKNOLOGI CHENG LAPAN,2021-11-09,2021-11-08,workplace,ended,5
12318,KLUSTER INDUSTRI TEKNOLOGI CHENG LAPAN,2021-11-09,2021-11-08,workplace,ended,1
12319,KLUSTER JALAN PUTRA NILAI,2021-11-09,2021-11-15,workplace,ended,6
12320,KLUSTER JALAN PUTRA NILAI,2021-11-09,2021-11-15,workplace,ended,1
12321,KLUSTER JALAN LAZAT SATU,2021-11-09,2021-11-16,workplace,ended,15
12322,KLUSTER JALAN LAZAT SATU,2021-11-09,2021-11-16,workplace,ended,1
12323,KLUSTER JALAN BYPASS 2,2021-11-09,2021-12-05,education,active,2
12324,KLUSTER JALAN BYPASS 2,2021-11-09,2021-12-05,education,active,1
12325,KLUSTER JALAN KEMPAS LAPAN,2021-11-10,2021-11-11,education,ended,2
12326,KLUSTER JALAN KEMPAS LAPAN,2021-11-10,2021-11-11,education,ended,1
12327,KLUSTER JALAN TANJONG MAS,2021-11-10,2021-11-11,education,ended,4
12328,KLUSTER JALAN TANJONG MAS,2021-11-10,2021-11-11,education,ended,1
12329,KLUSTER PULAI CHONDONG 2,2021-11-10,2021-11-13,education,ended,4
12330,KLUSTER PULAI CHONDONG 2,2021-11-10,2021-11-13,education,ended,1
12331,KLUSTER KANDI SUNGAI BESI 2,2021-11-10,2021-11-17,education,ended,15
12332,KLUSTER KANDI SUNGAI BESI 2,2021-11-10,2021-11-17,education,ended,1
12333,KLUSTER INDUSTRI BATU 4 JALAN KEBUN,2021-11-10,2021-11-22,workplace,ended,11
12334,KLUSTER INDUSTRI BATU 4 JALAN KEBUN,2021-11-10,2021-11-22,workplace,ended,1
12335,KLUSTER SAWIT MENGKARAK,2021-11-10,2021-11-27,workplace,ended,7
12336,KLUSTER SAWIT MENGKARAK,2021-11-10,2021-11-27,workplace,ended,1
12337,KLUSTER JALAN GAJAH MATI MACHANG BUBOK,2021-11-10,2021-12-01,highRisk,active,8
12338,KLUSTER JALAN GAJAH MATI MACHANG BUBOK,2021-11-10,2021-12-01,highRisk,active,1
12339,KLUSTER JALAN GAMBUT KUANTAN,2021-11-11,2021-11-10,workplace,ended,7
12340,KLUSTER JALAN GAMBUT KUANTAN,2021-11-11,2021-11-10,workplace,ended,1
12341,KLUSTER INDUSTRI PERUSAHAAN LORONG PERAK TIGA,2021-11-11,2021-11-10,workplace,ended,11
12342,KLUSTER INDUSTRI PERUSAHAAN LORONG PERAK TIGA,2021-11-11,2021-11-10,workplace,ended,1
12343,KLUSTER JALAN SETIAWANGSA UTAMA,2021-11-11,2021-11-11,education,ended,15
12344,KLUSTER JALAN SETIAWANGSA UTAMA,2021-11-11,2021-11-11,education,ended,1
12345,KLUSTER INDUSTRI JALAN PESERAI,2021-11-11,2021-11-14,workplace,ended,2
12346,KLUSTER INDUSTRI JALAN PESERAI,2021-11-11,2021-11-14,workplace,ended,1
12347,KLUSTER INDUSTRI BATU TIGA KAPAR,2021-11-12,2021-11-11,workplace,ended,11
12348,KLUSTER INDUSTRI BATU TIGA KAPAR,2021-11-12,2021-11-11,workplace,ended,1
12349,KLUSTER JALAN PANJI,2021-11-12,2021-11-11,education,ended,4
12350,KLUSTER JALAN PANJI,2021-11-12,2021-11-11,education,ended,1
12351,KLUSTER INDUSTRI LOT SATU 2,2021-11-12,2021-11-14,workplace,ended,5
12352,KLUSTER INDUSTRI LOT SATU 2,2021-11-12,2021-11-14,workplace,ended,1
12353,KLUSTER INDUSTRI TINGKAT KILANG,2021-11-12,2021-11-15,workplace,ended,9
12354,KLUSTER INDUSTRI TINGKAT KILANG,2021-11-12,2021-11-15,workplace,ended,1
12355,KLUSTER DATARAN SATRIA DUA,2021-11-12,2021-11-17,workplace,ended,2
12356,KLUSTER DATARAN SATRIA DUA,2021-11-12,2021-11-17,workplace,ended,6
12357,KLUSTER DATARAN SATRIA DUA,2021-11-12,2021-11-17,workplace,ended,1
12358,KLUSTER INDUSTRI JORAK TONGKANG PECHAH,2021-11-12,2021-11-19,workplace,ended,2
12359,KLUSTER INDUSTRI JORAK TONGKANG PECHAH,2021-11-12,2021-11-19,workplace,ended,1
12360,KLUSTER TAMAN SRI KLUANG,2021-11-12,2021-11-22,workplace,ended,2
12361,KLUSTER TAMAN SRI KLUANG,2021-11-12,2021-11-22,workplace,ended,1
12362,KLUSTER JALAN KOLEJ GAMBANG,2021-11-12,2021-11-28,education,active,7
12363,KLUSTER JALAN KOLEJ GAMBANG,2021-11-12,2021-11-28,education,active,1
12364,KLUSTER PERSIARAN MAHSURI,2021-11-12,2021-12-02,highRisk,active,8
12365,KLUSTER PERSIARAN MAHSURI,2021-11-12,2021-12-02,highRisk,active,1
12366,KLUSTER JALAN TIGA DANAU KOTA,2021-11-13,2021-11-12,workplace,ended,15
12367,KLUSTER JALAN TIGA DANAU KOTA,2021-11-13,2021-11-12,workplace,ended,1
12368,KLUSTER INDUSTRI DUA JALAN ANGGERIK MOKARA 47 2,2021-11-13,2021-11-13,workplace,ended,11
12369,KLUSTER INDUSTRI DUA JALAN ANGGERIK MOKARA 47 2,2021-11-13,2021-11-13,workplace,ended,1
12370,KLUSTER SAWIT ENDAU,2021-11-13,2021-12-01,workplace,active,7
12371,KLUSTER SAWIT ENDAU,2021-11-13,2021-12-01,workplace,active,1
12372,KLUSTER CABANG TIGA JALAN HOSPITAL,2021-11-15,2021-11-17,workplace,ended,4
12373,KLUSTER CABANG TIGA JALAN HOSPITAL,2021-11-15,2021-11-17,workplace,ended,1
12374,KLUSTER DAH PINANG JAYA,2021-11-15,2021-11-19,workplace,ended,3
12375,KLUSTER DAH PINANG JAYA,2021-11-15,2021-11-19,workplace,ended,1
12376,KLUSTER CABANG TIGA JALAN TELIPOT,2021-11-15,2021-11-27,workplace,ended,4
12377,KLUSTER CABANG TIGA JALAN TELIPOT,2021-11-15,2021-11-27,workplace,ended,1
12378,KLUSTER KAMPUNG TENGKU MOHANI,2021-11-16,2021-11-15,workplace,ended,4
12379,KLUSTER KAMPUNG TENGKU MOHANI,2021-11-16,2021-11-15,workplace,ended,1
12380,KLUSTER LORONG IKS SIMPANG AMPAT,2021-11-16,2021-11-19,workplace,ended,8
12381,KLUSTER LORONG IKS SIMPANG AMPAT,2021-11-16,2021-11-19,workplace,ended,1
12382,KLUSTER JALAN LENGKOK ABDULLAH,2021-11-16,2021-11-19,community,ended,15
12383,KLUSTER JALAN LENGKOK ABDULLAH,2021-11-16,2021-11-19,community,ended,1
12384,KLUSTER JALAN LUBOK REDAN,2021-11-16,2021-11-27,education,ended,5
12385,KLUSTER JALAN LUBOK REDAN,2021-11-16,2021-11-27,education,ended,11
12386,KLUSTER JALAN LUBOK REDAN,2021-11-16,2021-11-27,education,ended,1
12387,KLUSTER DAH ASUN INDUSTRI KUBANG PASU,2021-11-16,2021-12-01,workplace,active,3
12388,KLUSTER DAH ASUN INDUSTRI KUBANG PASU,2021-11-16,2021-12-01,workplace,active,1
12389,KLUSTER DERMAGA SEPULUH,2021-11-16,2021-12-02,workplace,active,2
12390,KLUSTER DERMAGA SEPULUH,2021-11-16,2021-12-02,workplace,active,1
12391,KLUSTER INDUSTRI JALAN PERUSAHAAN EMPAT,2021-11-16,2021-12-04,workplace,active,11
12392,KLUSTER INDUSTRI JALAN PERUSAHAAN EMPAT,2021-11-16,2021-12-04,workplace,active,1
12393,KLUSTER INDUSTRI JALAN ASTANA,2021-11-17,2021-11-16,workplace,ended,11
12394,KLUSTER INDUSTRI JALAN ASTANA,2021-11-17,2021-11-16,workplace,ended,1
12395,KLUSTER PUTRA LAPAN,2021-11-17,2021-11-19,workplace,ended,17
12396,KLUSTER PUTRA LAPAN,2021-11-17,2021-11-19,workplace,ended,1
12397,KLUSTER JALAN PANDAMARAN JAYA,2021-11-17,2021-11-19,community,ended,11
12398,KLUSTER JALAN PANDAMARAN JAYA,2021-11-17,2021-11-19,community,ended,1
12399,KLUSTER JALAN PASAR PERINGAT,2021-11-17,2021-11-21,education,ended,4
12400,KLUSTER JALAN PASAR PERINGAT,2021-11-17,2021-11-21,education,ended,1
12401,KLUSTER INDUSTRI SUNGAI GEMAS,2021-11-17,2021-11-21,workplace,ended,6
12402,KLUSTER INDUSTRI SUNGAI GEMAS,2021-11-17,2021-11-21,workplace,ended,1
12403,KLUSTER SUNGAI BAONG SUNGAI BAKAP,2021-11-17,2021-11-23,workplace,ended,8
12404,KLUSTER SUNGAI BAONG SUNGAI BAKAP,2021-11-17,2021-11-23,workplace,ended,1
12405,KLUSTER DAH HALBAN INDUSTRI KUBANG PASU,2021-11-17,2021-11-24,workplace,ended,3
12406,KLUSTER DAH HALBAN INDUSTRI KUBANG PASU,2021-11-17,2021-11-24,workplace,ended,1
12407,KLUSTER JALAN KOLAM SEGAMAT,2021-11-17,2021-11-27,community,ended,2
12408,KLUSTER JALAN KOLAM SEGAMAT,2021-11-17,2021-11-27,community,ended,1
12409,KLUSTER JALAN SUNGAI SAIM,2021-11-18,2021-11-17,education,ended,11
12410,KLUSTER JALAN SUNGAI SAIM,2021-11-18,2021-11-17,education,ended,1
12411,KLUSTER LORONG PERUSAHAAN 12,2021-11-18,2021-11-18,workplace,ended,8
12412,KLUSTER LORONG PERUSAHAAN 12,2021-11-18,2021-11-18,workplace,ended,1
12413,KLUSTER JALAN BANJAR TANGKAK,2021-11-18,2021-11-19,community,ended,2
12414,KLUSTER JALAN BANJAR TANGKAK,2021-11-18,2021-11-19,community,ended,1
12415,KLUSTER LADANG DUA PULAU CAREY,2021-11-18,2021-11-20,workplace,ended,11
12416,KLUSTER LADANG DUA PULAU CAREY,2021-11-18,2021-11-20,workplace,ended,1
12417,KLUSTER KEMBURUNGOH,2021-11-18,2021-11-23,education,ended,13
12418,KLUSTER KEMBURUNGOH,2021-11-18,2021-11-23,education,ended,1
12419,KLUSTER DAH SERAI INDUSTRI KULIM,2021-11-18,2021-11-23,workplace,ended,3
12420,KLUSTER DAH SERAI INDUSTRI KULIM,2021-11-18,2021-11-23,workplace,ended,1
12421,KLUSTER JALAN PPH 1/1,2021-11-18,2021-11-24,workplace,ended,11
12422,KLUSTER JALAN PPH 1/1,2021-11-18,2021-11-24,workplace,ended,1
12423,KLUSTER BUKIT KUDA,2021-11-18,2021-11-25,community,ended,16
12424,KLUSTER BUKIT KUDA,2021-11-18,2021-11-25,community,ended,1
12425,KLUSTER KEPIS SENALING,2021-11-18,2021-11-30,education,active,6
12426,KLUSTER KEPIS SENALING,2021-11-18,2021-11-30,education,active,1
12427,KLUSTER PERUSAHAAN ACKU BUTTERWORTH,2021-11-19,2021-11-18,workplace,ended,3
12428,KLUSTER PERUSAHAAN ACKU BUTTERWORTH,2021-11-19,2021-11-18,workplace,ended,8
12429,KLUSTER PERUSAHAAN ACKU BUTTERWORTH,2021-11-19,2021-11-18,workplace,ended,1
12430,KLUSTER JALAN PAHANG TAPAH,2021-11-19,2021-11-18,workplace,ended,9
12431,KLUSTER JALAN PAHANG TAPAH,2021-11-19,2021-11-18,workplace,ended,1
12432,KLUSTER JALAN PADANG GOLF 2,2021-11-19,2021-11-22,highRisk,ended,11
12433,KLUSTER JALAN PADANG GOLF 2,2021-11-19,2021-11-22,highRisk,ended,1
12434,KLUSTER PUTRA SEBELAS D,2021-11-19,2021-11-22,highRisk,ended,17
12435,KLUSTER PUTRA SEBELAS D,2021-11-19,2021-11-22,highRisk,ended,1
12436,KLUSTER MANTAILANG ATAS,2021-11-19,2021-11-23,education,ended,13
12437,KLUSTER MANTAILANG ATAS,2021-11-19,2021-11-23,education,ended,1
12438,KLUSTER DAH JALAN ILMU,2021-11-19,2021-11-23,education,ended,3
12439,KLUSTER DAH JALAN ILMU,2021-11-19,2021-11-23,education,ended,1
12440,KLUSTER JALAN BANDAR SRI SERTING,2021-11-19,2021-11-24,workplace,ended,6
12441,KLUSTER JALAN BANDAR SRI SERTING,2021-11-19,2021-11-24,workplace,ended,1
12442,KLUSTER SETIA JASA SATU,2021-11-19,2021-11-26,education,ended,7
12443,KLUSTER SETIA JASA SATU,2021-11-19,2021-11-26,education,ended,1
12444,KLUSTER LEBUH WAWASAN 2,2021-11-19,2021-11-26,workplace,ended,17
12445,KLUSTER LEBUH WAWASAN 2,2021-11-19,2021-11-26,workplace,ended,1
12446,KLUSTER JALAN MAHSURI KLUANG 2,2021-11-19,2021-12-01,workplace,active,2
12447,KLUSTER JALAN MAHSURI KLUANG 2,2021-11-19,2021-12-01,workplace,active,1
12448,KLUSTER KAMPUNG BUKIT KULAT BESAR,2021-11-20,2021-12-19,education,active,4
12449,KLUSTER KAMPUNG BUKIT KULAT BESAR,2021-11-20,2021-12-19,education,active,1
12450,KLUSTER JALAN TIMBALAN MUAR,2021-11-21,2021-11-23,community,ended,2
12451,KLUSTER JALAN TIMBALAN MUAR,2021-11-21,2021-11-23,community,ended,1
12452,KLUSTER SAWIT MANIA,2021-11-21,2021-11-28,workplace,active,13
12453,KLUSTER SAWIT MANIA,2021-11-21,2021-11-28,workplace,active,1
12454,KLUSTER JATI LABUAN,2021-11-21,2021-12-06,community,active,16
12455,KLUSTER JATI LABUAN,2021-11-21,2021-12-06,community,active,1
12456,KLUSTER PAYA RAMBAI PANJI,2021-11-22,2021-11-22,education,ended,4
12457,KLUSTER PAYA RAMBAI PANJI,2021-11-22,2021-11-22,education,ended,1
12458,KLUSTER KOMPLEKS KELABORAN,2021-11-22,2021-11-23,education,ended,4
12459,KLUSTER KOMPLEKS KELABORAN,2021-11-22,2021-11-23,education,ended,1
12460,KLUSTER JALAN BUNGA RAYA,2021-11-22,2021-11-23,community,ended,11
12461,KLUSTER JALAN BUNGA RAYA,2021-11-22,2021-11-23,community,ended,1
12462,KLUSTER INDUSTRI JALAN KAPAL LAYAR SEMBILAN,2021-11-22,2021-11-23,workplace,ended,2
12463,KLUSTER INDUSTRI JALAN KAPAL LAYAR SEMBILAN,2021-11-22,2021-11-23,workplace,ended,1
12464,KLUSTER TAPAK BINA SAT HILIR,2021-11-22,2021-11-26,workplace,ended,4
